id_num,id,label_id
0,fdnledo,-1
1,fdnxgwl,-1
2,fdnzjtc,-1
3,fdobdq4,-1
4,fdobsfp,-1
5,fdomsjc,-1
6,fdp3omt,-1
7,fdpfgaa,-1
8,fdpg9jx,-1
9,fdpj4b3,-1
10,fdpkhcw,-1
11,fdpkjod,0
12,fdq22x4,-1
13,fdq9xnr,-1
14,fdqnlyw,-1
15,fdqnq17,-1
16,fdqo05o,-1
17,fdqs5n7,-1
18,fdqs93v,-1
19,fdqxx99,-1
20,fdr23qa,-1
21,fdr72hf,-1
22,fdr9gxp,-1
23,fdreczx,-1
24,fdreny5,-1
25,fdrfsb8,1
26,fdrghms,-1
27,fdrhs27,-1
28,fdrlgmk,-1
29,fdrme2i,-1
30,fdrmkih,-1
31,fdrni5q,-1
32,fdrtcyq,-1
33,fdrtjr5,-1
34,fdrwfz2,-1
35,fdrzret,-1
36,fds2mdq,-1
37,fds6xwh,-1
38,fdt9u8y,-1
39,fdtwr2u,-1
40,fdu44pr,-1
41,fduxjk6,-1
42,fduxyw2,-1
43,fdvh9vd,-1
44,fdvpijl,-1
45,fdvq5jb,-1
46,fdvqg8e,-1
47,fdvrnet,-1
48,fdvxre3,-1
49,fe1o7c6,-1
50,fe8ksd4,-1
51,fe8t5k2,-1
52,fe8txha,-1
53,fe8v4i2,-1
54,fe8vbho,-1
55,fe8we12,-1
56,fe91j13,-1
57,fe91yon,-1
58,fe9egiw,-1
59,fe9h2f0,-1
60,fe9jo7n,-1
61,fe9oa5a,-1
62,fe9sf6o,-1
63,fe9uw3u,-1
64,fe9wkwa,-1
65,fe9wrzh,-1
66,fe9y4sc,-1
67,fea1ik7,-1
68,fea2l8f,-1
69,fea5qpy,-1
70,fea8gpg,2
71,fea8mjd,-1
72,fea8zmp,-1
73,fea9ibn,-1
74,fea9y44,-1
75,feajxuh,-1
76,feawr37,-1
77,febd2qr,-1
78,febj6lx,-1
79,fec45or,-1
80,fecap8n,-1
81,fecff6p,-1
82,fecs5im,-1
83,fecy57s,-1
84,fecy5m6,-1
85,fed27d9,-1
86,fedhefe,-1
87,fedhruq,-1
88,fednnzc,-1
89,fedvlf7,-1
90,fedvys0,-1
91,fedxp7c,-1
92,feeeile,-1
93,feeerio,-1
94,feefhpw,-1
95,feew266,-1
96,fef1dwb,-1
97,fef1o0g,0
98,fefvwj1,-1
99,fefz751,-1
100,feg8k6c,-1
101,fegx121,-1
102,fehajb9,-1
103,fehbvir,-1
104,fehdinx,-1
105,fehg7ng,-1
106,fehh7ex,-1
107,fehicmw,-1
108,fehj0s8,-1
109,fehq0kf,-1
110,fehquaz,-1
111,fehrr6r,-1
112,fehrxrk,1
113,fehua87,-1
114,fehuxi6,-1
115,fehw8u6,-1
116,fehxn5o,-1
117,fehzei4,-1
118,fei2w8k,-1
119,fei4p14,-1
120,fei8m9k,-1
121,fei908m,-1
122,fei9uga,1
123,feia1by,-1
124,feihpyw,-1
125,feikfcv,-1
126,feil65n,-1
127,fej0o0o,-1
128,fej0z6j,-1
129,fej7dg8,-1
130,fejc57w,1
131,fek2dw6,-1
132,fek3h67,-1
133,fte331f,-1
134,ftfv9si,1
135,ftg0h7x,-1
136,ftg19h4,-1
137,ftg3byz,-1
138,ftgvyn6,-1
139,fti12of,-1
140,ftk5v9e,-1
141,ftlzqbz,-1
142,ftmpi7r,-1
143,ftneio9,0
144,fumgnrx,-1
145,fupq5ne,-1
146,fuvqa1l,-1
147,fuxo9d0,-1
148,fuxsng6,-1
149,fuy022m,-1
150,fuym0p9,-1
151,fuypgf5,-1
152,fuyylcn,-1
153,fuyztob,-1
154,fuz1toe,-1
155,fuzglsu,-1
156,fuzmnvj,-1
157,fuzp79a,-1
158,fuzqg4z,0
159,fuzw10v,-1
160,fv05cg5,-1
161,fv060sr,-1
162,fv06yqp,-1
163,fv08jlf,-1
164,fv09idt,-1
165,fv0kls6,-1
166,fv1j33f,-1
167,fv8yg2t,-1
168,fvnjc4b,-1
169,fvnjt4u,-1
170,fxlp0rd,-1
171,fxlpupf,-1
172,fxlq431,-1
173,fxlqa8h,-1
174,fxlqiig,-1
175,fxlrmoa,1
176,fxm84hv,1
177,fxm84tk,-1
178,fxm98rs,-1
179,fxns30k,-1
180,fxxdx2v,-1
181,fxxiek9,-1
182,fxxqp49,-1
183,fxxtvub,-1
184,fxy6be7,-1
185,fxy6ft8,-1
186,fxy74ns,-1
187,fxy8yiv,-1
188,fxyn6af,-1
189,fxyzns8,-1
190,fxz1nf5,-1
191,fxz1s5h,-1
192,fxz7t36,-1
193,fxz8pwm,-1
194,fxzala1,-1
195,fxzbpwf,-1
196,fxzbqeb,-1
197,fxzc1rl,-1
198,fxzg8ng,-1
199,fxzgnb2,-1
200,fxzhgjy,-1
201,fxzmu4p,-1
202,fxzqhpv,-1
203,fxzr9qs,0
204,fy0h5w7,-1
205,fy0hwr7,-1
206,fy0j0en,0
207,fy0jpfg,0
208,fy0khte,-1
209,fyakds0,-1
