id_num,id,label_id
0,fdztlha,-1
1,fe07tcd,-1
2,fe09m3u,-1
3,fe0a3hx,-1
4,fe0bhu3,-1
5,fe0bwbo,-1
6,fe0cq3d,-1
7,fe0fl89,-1
8,fe0htib,-1
9,fe0jdps,-1
10,fe0ouil,-1
11,fe0trgq,-1
12,fe0ug19,-1
13,fe0uuh2,-1
14,fe0wz1f,-1
15,fe0z23l,-1
16,fe103ro,-1
17,fe10c79,-1
18,fe10va0,-1
19,fe13j3d,-1
20,fe14fbu,-1
21,fe18c66,-1
22,fe1cewl,-1
23,fe1geds,-1
24,fe1hwuu,-1
25,fe1isaz,-1
26,fe1ixrc,-1
27,fe1j9hk,-1
28,fe1nzlj,-1
29,fe1o8oq,-1
30,fe1oeno,-1
31,fe1u1ri,-1
32,fe1u267,-1
33,fe1uwtc,-1
34,fe1v6gg,-1
35,fe1vbus,-1
36,fe1vsja,-1
37,fe1w21d,-1
38,fe1y86i,-1
39,fe202f3,-1
40,fe210jl,-1
41,fe25ciz,-1
42,fe27dfg,-1
43,fe28jii,-1
44,fe28y9v,-1
45,fe2bugs,-1
46,fe2i9so,-1
47,fe2ia4k,-1
48,fe2jhdq,-1
49,fe2jv2s,-1
50,fe2lmel,-1
51,fe2ls0o,-1
52,fe2lvn5,-1
53,fe2lxwg,-1
54,fe2mc0o,-1
55,fe2my98,-1
56,fe2n70m,-1
57,fe2oakg,-1
58,fe2ojm2,-1
59,fe2ostl,-1
60,fe2p8zc,-1
61,fe2pbzv,1
62,fe2qor0,-1
63,fe2rfb1,-1
64,fe2rju8,-1
65,fe2rrt5,-1
66,fe2t8uf,-1
67,fe2txef,-1
68,fe2uvqy,-1
69,fe2vwfn,-1
70,fe2wfpx,-1
71,fe2whan,-1
72,fe2wkqi,-1
73,fe2wwzk,-1
74,fe2yi54,-1
75,fe2zoqf,-1
76,fe3100n,-1
77,fe3185b,-1
78,fe3afzh,-1
79,fe3h607,-1
80,fe3s6dj,-1
81,fe3syaz,-1
82,fe3unj6,-1
83,fe3v6ev,-1
84,fe47wjt,-1
85,fe48w49,-1
86,fe4a8io,-1
87,fe4afse,-1
88,fe4cb72,-1
89,fe4lzc2,-1
90,fe4rhqn,-1
91,fe4tdqu,-1
92,fe4u42a,-1
93,fe4wxcr,-1
94,fe53q54,-1
95,fe59p5m,-1
96,fe5araq,-1
97,fe5cvr6,-1
98,fe5d3dv,-1
99,fe5d73k,-1
100,fe5dav4,-1
101,fe5eppa,-1
102,fe5kbvd,-1
103,fe5lxnd,-1
104,fe5n7fa,-1
105,fe5qea2,-1
106,fe5s0v6,-1
107,fe5vxuj,-1
108,fe5wm1d,-1
109,fe5wolg,-1
110,fe5wzr0,-1
111,fe5zbii,-1
112,fe62gmr,-1
113,fe66ldx,-1
114,fe671px,-1
115,fe68k0s,-1
116,fe69eb5,0
117,fe6ch84,-1
118,fe6ckz2,-1
119,fe6jms2,-1
120,fe6jobm,-1
121,fe6jofe,-1
122,fe6jxmj,-1
123,fe6k9ue,-1
124,fe6le8z,-1
125,fe6lfe5,-1
126,fe6lu0b,-1
127,fe6mnn9,-1
128,fe6mxzc,-1
129,fe6ov4q,-1
130,fe6pp81,-1
131,fe6ssfd,-1
132,fe6ubia,-1
133,fe6vrch,-1
134,fe7qoa9,-1
135,fe7rzk0,-1
136,fe7y9dw,-1
137,fe7y9za,-1
138,fe7z7fk,-1
139,fe85m7c,-1
140,fe8roi3,-1
141,fe9gjx0,-1
142,fe9wqa9,-1
143,fea5tzu,-1
144,feabxl5,-1
145,feabxus,-1
146,febi97c,-1
147,febjs2e,-1
148,febl7ny,-1
149,feblpto,-1
150,febm6t7,-1
151,febnjjx,-1
152,febnjvf,4
153,febo653,-1
154,febo7ti,-1
155,febqgse,-1
156,febrgy8,-1
157,febs1x3,-1
158,febsbom,-1
159,febthzf,-1
160,febtiqx,-1
161,febtm86,-1
162,febtnps,2
