id_num,id,label_id
0,fcfvuw2,-1
1,fcfxo5w,-1
2,fcg5vu8,-1
3,fcgfu91,-1
4,fcgnd71,-1
5,fcgxxw3,-1
6,fcgyu0n,-1
7,fch1sba,-1
8,fch5jnd,-1
9,fchan2x,-1
10,fchaxzh,-1
11,fchbhhl,-1
12,fchdmn7,-1
13,fchimdd,-1
14,fchjfu8,-1
15,fchon7x,-1
16,fchpyn1,-1
17,fchpzkb,-1
18,fchrs4v,-1
19,fchs29d,-1
20,fchsi80,-1
21,fchtphh,4
22,fchycz9,-1
23,fchziqc,-1
24,fci0lxm,-1
25,fci2t8m,-1
26,fci3ccn,-1
27,fci48j4,-1
28,fci4fsg,-1
29,fci59yg,-1
30,fci87c3,-1
31,fci9axo,-1
32,fcibghc,-1
33,fcibyiv,-1
34,fcificw,-1
35,fciksfd,-1
36,fcim1v3,-1
37,fcim51e,-1
38,fcinjc1,-1
39,fciq9mh,-1
40,fciqqtd,-1
41,fcis19w,-1
42,fcis9ku,-1
43,fcisila,-1
44,fcit20e,-1
45,fcitj6r,-1
46,fciutol,-1
47,fciw4pt,-1
48,fciwvke,-1
49,fcixfi0,-1
50,fcixr85,-1
51,fcixvhu,-1
52,fcjleji,-1
53,fcjmjrj,5
54,fcjo8ac,2
55,fcjt5hl,-1
56,fcjuyd4,-1
57,fcjv3n0,-1
58,fck10uj,-1
59,fck47n9,1
60,fck766j,-1
61,fck7umb,-1
62,fckesen,-1
63,fckhque,-1
64,fckhrcv,-1
65,fckl99t,-1
66,fcklay0,-1
67,fckqhro,4
68,fckqjq1,-1
69,fckrhdx,-1
70,fckxiuv,-1
71,fcl04uu,0
72,fcl0dax,-1
73,fcl1mxr,-1
74,fcl688a,-1
75,fclfix5,-1
76,fclo7wh,-1
77,fclp2jt,-1
78,fclpzbv,-1
79,fclsylq,-1
80,fcltdfv,-1
81,fclzygn,0
82,fcmcnke,-1
83,fcmjknw,0
84,fcmvmxn,-1
85,fcnnt5h,-1
86,fco1j0g,-1
87,fco3rfv,-1
88,fcp75zg,-1
89,fcp9ely,-1
90,fcpaul2,-1
91,fcpbo0a,-1
92,fcpbqig,-1
93,fcpcdgg,-1
94,fcpchbm,-1
95,fcpd163,-1
96,fcpd7h1,-1
97,fcpdnwj,-1
98,fcpdsoe,-1
99,fcpe8c9,-1
100,fcpe9rh,-1
101,fcpf9zm,-1
102,fcpfch3,-1
103,fcpgguv,-1
104,fcpgxs2,-1
105,fcq7vu9,-1
106,fcsdecy,5
107,fcsmyvg,-1
108,fcsr6hp,-1
109,fcswvef,-1
110,fcsx72f,-1
111,fct0ym4,-1
112,fct41e0,0
113,fct4g44,0
114,fct7wpu,1
115,fct9odj,-1
116,fct9xog,-1
117,fctaro7,-1
118,fctauyu,-1
119,fctavne,-1
120,fctfbzp,4
121,fctl0gq,-1
122,fctl2w2,-1
123,fctlm9b,-1
124,fctlw7w,-1
125,fctm621,-1
126,fctm9hl,-1
127,fctmu68,-1
128,fctn9jy,-1
129,fcu3oe8,-1
130,fcu92m0,-1
131,fcumodj,-1
132,fcuoobt,-1
133,fcv98a0,-1
134,fd58g0d,-1
135,fd59ojw,-1
136,fd5bxq6,-1
137,fd5m9ya,-1
138,fd5s90n,-1
139,fd6571k,-1
140,fd6hf2x,5
141,fd6k00y,5
142,fd852gv,-1
143,fd881ko,-1
144,fd8axbh,-1
145,fd8boi4,-1
146,fd8fp7t,-1
147,fd8lejb,-1
148,fd8m54l,-1
149,fd8nykm,-1
150,fd8p6es,-1
151,fd8pzwn,-1
152,fd8qa97,-1
153,fd8qf48,-1
154,fd8qrnd,-1
155,fd8sbg2,-1
156,fda5w28,-1
157,fda6nm1,-1
158,fdaae5s,-1
159,fdab9h3,0
160,fdac2e2,-1
161,fdad70l,0
162,fdad7n0,-1
163,fdae1f5,-1
164,fdae9rc,-1
165,fdaehyg,-1
166,fdag70t,-1
167,fdah2ly,-1
168,fdai3xf,-1
169,fdaiw55,-1
170,fdakhz8,-1
171,fdamjsn,-1
172,fdcjqb6,-1
173,fdd2isz,-1
174,fdfr8ps,-1
175,fdg50zu,-1
176,fdk1zk9,-1
177,fdkvjv0,-1
178,fdkvvll,-1
179,fdkw5ji,-1
180,fdkwcyh,0
181,fdkx8ir,-1
182,fdkxcfh,-1
183,fdkxyud,-1
184,fdkykcw,0
185,fdkykyx,0
186,fdkzftu,-1
187,fdkzj4i,-1
188,fdkzkn3,-1
189,fdkzsmw,-1
190,fdkzuez,-1
191,fdl0pl8,-1
192,fdl1763,-1
193,fdl20mk,-1
194,fdl2dvh,-1
195,fdl43zv,-1
196,fdlfx3e,0
197,fdlgcjm,-1
198,fdlhcd7,-1
199,fdlkeni,-1
200,fdmg8nr,-1
201,fdmhxvs,-1
202,fdmvz9d,-1
203,fdmz1v3,-1
204,fdmz227,-1
205,fdmz8gm,-1
206,fdn7vyk,-1
207,fdn9n3i,-1
208,fdnn3s9,-1
209,fdoj25j,-1
210,fdp29pf,0
211,fdp5z8y,-1
212,fdpa8mp,0
213,fdpb2a7,-1
214,fdpccc5,-1
215,fdpcth5,-1
216,fdpe6od,-1
217,fdphlbe,-1
218,fdpiq81,-1
219,fdpxkhr,0
220,fdpxn5c,-1
221,fdq6v4g,-1
222,fe5m3ok,-1
223,fe5mkwc,-1
224,fe6r55o,-1
225,fe6wm3d,5
226,fe73arg,-1
227,fe742xj,-1
228,fe74a13,-1
229,fe74nq9,-1
230,fe74qbb,0
231,fe7esz1,0
232,fe7fc9m,-1
233,fe7fg3c,4
234,fe7fk0x,4
235,fe7fmt8,-1
236,fe7ga0o,-1
237,fe7hjbv,1
238,fe7ivig,-1
239,fe7jkv4,-1
240,fe7kaip,0
241,fe7l8tc,0
242,fe7mqdm,-1
243,fe7mtfm,-1
244,fe7nsgc,5
245,fe7nub4,0
246,fe7q5mi,3
247,fe7rlcw,-1
248,fe7rqqe,5
249,fe7ul5i,-1
250,fe7vjrj,-1
251,fe7xw9o,-1
252,fe7y63e,-1
253,fe7ytay,-1
254,fe7z24y,-1
255,fe802py,0
256,fe80aq8,0
257,fe80u5t,-1
258,fe80z6l,0
259,fe81c78,-1
260,fe829oc,0
261,fe85coq,-1
262,fe867e8,-1
263,fe86sqb,-1
264,fe86ubz,-1
265,fe87nci,-1
266,fe88cae,4
267,fe88ljn,-1
268,fe89hgb,-1
269,fe8asfd,0
270,fe8dotx,-1
271,fe8fnml,-1
272,fe8mk0b,-1
273,fe8n39w,-1
274,fe8qd0q,-1
275,fe8qral,-1
276,fe8t6tn,1
277,fe8tdes,-1
278,fe8twx9,0
279,fe8u1l1,-1
280,fe8va5j,-1
281,fe8viba,-1
282,fe8w7kv,-1
283,fe8y6ks,-1
284,fe90gzo,-1
285,fe912w2,-1
286,fe98k6j,-1
287,fe9e3xv,-1
288,fe9e7xd,-1
289,fe9eo2z,-1
290,fe9gkhg,0
291,fe9hovj,-1
292,fe9jlwm,-1
293,fe9kshv,1
294,fe9wtiy,-1
295,fe9xiwi,-1
296,fe9yxno,-1
297,fea6gpw,-1
298,fea7kds,-1
299,fea8sx1,-1
300,feaaqg9,-1
301,feaelru,-1
302,feag51j,-1
303,feag7u6,-1
304,feahnhh,-1
305,feaiydc,-1
306,feapdeh,-1
307,feaprrj,-1
308,feaw8u2,-1
309,feaweq4,-1
310,feaxi0f,-1
311,feaxne6,-1
312,feaxvkz,-1
313,feazh95,0
314,feazq8j,-1
315,feaztjp,4
316,feazy9s,-1
317,feb13jt,-1
318,feb3j1n,-1
319,feb3msy,-1
320,feb3tii,-1
321,feb57li,-1
322,feb5ufw,-1
323,febi0zr,-1
324,febiams,-1
325,febjj7p,-1
326,febocut,-1
327,febuovw,-1
328,febwlal,-1
329,fecgass,-1
330,fedmnq8,-1
331,fef6ezs,-1
332,fef6ife,-1
333,fef7356,3
334,fraepng,4
335,frajmm0,-1
336,frbewd2,-1
337,frc3jl3,-1
338,frd73ln,-1
339,frd96pe,-1
340,frdxpie,-1
341,frhqngj,-1
342,frl1pwr,-1
343,frl81lp,-1
344,frl86kf,0
345,frl8zcc,-1
346,frl98yx,-1
347,frlbrg9,-1
348,frlfjo4,-1
349,frli5qp,-1
350,frlimyk,-1
351,frliwe5,0
352,frlkcmy,-1
353,frlkki5,-1
354,frlngix,-1
355,frlpclu,-1
356,frlqakj,-1
357,frm5d1b,-1
358,frm5i3v,-1
359,frm84j0,0
360,frm8ijv,0
361,frm9qxx,-1
362,frmah7d,-1
363,frmbtd9,-1
364,frmgish,-1
365,frmhwgi,-1
366,frmm1uo,-1
367,frmnmco,1
368,frmnotv,-1
369,frmnq3n,-1
370,frmnqp9,-1
371,frmntt5,-1
372,frmnutt,-1
373,frmp0vd,-1
374,frmrwfe,-1
375,frn2jyz,-1
376,frn4tla,-1
377,frn5r6l,-1
378,frnmqx2,-1
379,frojcbh,-1
380,froorm7,-1
381,froqqjo,4
382,frourzz,-1
383,frp28ts,-1
384,frp2rv9,0
385,frp3i36,-1
386,frp3t2q,0
387,frp5811,-1
388,frp96by,-1
389,frpadjn,-1
390,frpch7d,-1
391,frpconm,-1
392,frped3c,-1
393,frphqgk,0
394,frpjwzt,-1
395,frpjzj0,-1
396,frpkm0t,-1
397,frpkz85,-1
398,frpl529,-1
399,frpl52d,-1
400,frplr8j,-1
401,frpna9m,-1
402,frpt0mc,-1
403,frpz572,-1
404,frq35hi,-1
405,frq4tw5,1
406,frq6pho,-1
407,frqgach,-1
408,frqyr1a,-1
409,frs8rd7,-1
410,frsmpjt,5
411,frstmbm,0
412,frsuyge,-1
413,frt6g8b,-1
414,frtiq6p,-1
415,frw61sw,-1
416,frw7pss,-1
417,frwijgw,-1
418,frwx0kt,-1
419,frwxsxu,-1
420,frwyn1h,-1
421,frx0szr,-1
422,frx3wql,-1
423,fs05w73,-1
424,fs0rhks,-1
425,fs0zmsg,-1
426,fs1c0l9,-1
427,fs4oriq,-1
428,fs4v6io,-1
429,fs4zak4,-1
430,fs6g4bu,-1
431,fs7sgkl,-1
432,fs8zv93,-1
433,fs90uku,-1
434,fs94mmn,-1
435,fs94y43,-1
436,fs95it2,-1
437,fs96a54,-1
438,fsioyrj,-1
439,fsjo6k0,-1
440,fskjbhl,-1
441,fskliwq,-1
442,fsm4ski,-1
443,fsssgit,0
444,fssvgmb,-1
445,fssvmu0,-1
446,fssvorq,0
447,fstvefe,-1
448,fsu1wm5,3
449,fsucihj,-1
450,fsvlko9,-1
451,fsvpb46,-1
452,fsvts3u,-1
453,fsvtx92,-1
454,fsvw2ky,1
455,fsvyvqt,-1
456,fsvyvw1,-1
457,fsw48lq,-1
458,fsw5j8n,4
459,fsw99ey,-1
460,fsw9w7w,3
461,fswael6,-1
462,fswbjse,1
463,fswbtt5,-1
464,fswc5ro,-1
465,fswco36,-1
466,fswd77g,-1
467,fswdo8k,0
468,fswf22d,-1
469,fswgqao,-1
470,fswhvua,-1
471,fswjwcc,-1
472,fswkmns,-1
473,fswlrd0,-1
474,fswn3eg,-1
475,fswnama,-1
476,fswnfn0,-1
477,fswobfx,-1
478,fswoe88,1
479,fswohwf,-1
480,fswopqc,0
481,fswoqsp,0
482,fswp1ec,1
483,fswp5su,-1
484,fswp7rt,-1
485,fswqel6,-1
486,fswqs9c,-1
487,fsws9vq,-1
488,fswtsxl,-1
489,fswu4sj,-1
490,fswv6c4,-1
491,fswvp8m,-1
492,fswwxvr,-1
493,fswx2ts,-1
494,fswxzo8,-1
495,fsx2xlb,-1
496,fsxedy2,-1
497,fsxekot,-1
498,fsxeyxl,-1
499,fsy0j2i,-1
500,fsy0x3p,-1
501,fsyawnb,-1
502,fsyfoq0,0
503,fsyfvp7,2
504,fsz4r0u,0
505,fsz5rvd,-1
506,fszecn0,-1
507,fszgksf,-1
508,fszmjo6,-1
509,fszqfsu,-1
510,fszug6a,-1
511,fszxmdi,-1
512,ft73mgl,-1
513,ft76dpq,-1
514,ft77yv8,-1
515,ft7cxzy,-1
516,ft85vw1,-1
517,ftiqday,-1
518,ftiz6jv,-1
519,ftj04vx,-1
520,ftj0f5x,-1
521,ftj1det,-1
522,ftj212i,-1
523,fulz6t2,-1
524,furyfsl,-1
525,fuuixdt,-1
526,fv1uax6,-1
527,fvyxwag,-1
528,fvz1egq,-1
529,fvz1ohr,-1
530,fvz2p5q,-1
531,fvz3v4m,-1
532,fw02xg7,-1
533,fw03085,-1
534,fwkaimz,-1
535,fwkaq49,-1
536,fwkarl1,-1
537,fwkjzxg,-1
538,fwkk3ul,-1
539,fwkkffg,-1
540,fwkkj2z,-1
541,fwkko7l,-1
542,fwkkqp8,-1
543,fwkn2in,-1
544,fwknvk6,-1
545,fwknxws,-1
546,fwko03e,-1
547,fwl59s9,-1
548,fwlz5tn,-1
549,fwlzmzf,-1
550,fwmd1p0,-1
551,fwn20f9,0
552,fwoo7r9,-1
553,fwpyrem,-1
554,fwq156b,-1
555,fwq2tru,-1
556,fwq5pcs,-1
557,fwq6x4j,-1
558,fwsfwsi,-1
559,fwsgafh,-1
560,fwsgffz,-1
561,fwsgg2h,-1
562,fwshbs2,-1
563,fwshgss,-1
564,fwshgyk,-1
565,fwshlrr,-1
566,fwshnd7,-1
567,fwshq0h,-1
568,fwshrod,-1
569,fwshu2d,-1
570,fwshva7,-1
571,fwshwu7,-1
572,fwshyxk,-1
573,fwsmhf2,3
574,fwso6iq,-1
575,fwsq48x,-1
576,fwsqi65,-1
577,fwsr6sw,-1
578,fwss5k0,-1
579,fwst8wc,-1
580,fwt0og6,-1
581,fwt0ykt,-1
582,fwt2lf2,-1
583,fwt3emj,-1
584,fwtgc09,-1
585,fwtukfj,-1
586,fwtuslh,-1
587,fwtuwrf,-1
588,fwu2afg,-1
589,fwuxx7s,-1
590,fwv2mm0,-1
591,fwv301z,-1
592,fwy25kx,-1
593,fwyafkt,-1
594,fwybqm0,0
595,fwycwgk,-1
596,fwyekhi,-1
597,fwyfdkd,-1
598,fwyie8e,-1
599,fwyk653,-1
600,fwykiwz,-1
601,fwykmlj,-1
602,fwyvxxl,-1
603,fwz45v6,-1
604,fwz4xin,0
605,fwzb3rb,-1
606,fwzc38s,-1
607,fwzddp0,-1
608,fwzeeki,-1
609,fwzmzhg,-1
610,fwznwrv,-1
611,fwzpzms,-1
612,fwzrtaj,-1
613,fwzw2gj,-1
614,fx1zr07,-1
615,fx2fctu,-1
616,fx3qhva,-1
617,fx5najg,-1
618,fx704po,-1
619,fx74qtc,-1
620,fx7ckh5,-1
621,fx7hr66,-1
622,fx7ma46,0
623,fx7mx6x,-1
624,fx85unv,0
625,fx8bq4t,-1
626,fxadlxq,-1
627,iki46av,-1
