id_num,id,label_id
0,ek8uxx4,-1
1,ek9juvk,0
2,ek9lg4h,-1
3,ek9tfzc,-1
4,eka7qol,-1
5,ekac5im,-1
6,ekanwtv,-1
7,ekanxm8,-1
8,ekaxuee,-1
9,ekbq2c2,-1
10,eqlzopb,-1
11,eqodd6n,-1
12,eqq9yaq,-1
13,eqrovgq,-1
14,eqsouqy,-1
15,eqsqxpf,-1
16,eqst1mt,-1
17,eqstlv9,-1
18,eqsvy3r,-1
19,eqswlh4,-1
20,eqsxdfy,-1
21,eqsz8fh,-1
22,et9gwf2,0
23,et9kpvn,-1
24,eta4bpq,-1
25,fspuc3z,-1
26,fspuq8j,-1
27,fspvwqp,-1
28,fspw13r,-1
29,fspyt3t,-1
30,fsq267v,-1
31,fsq3b5n,-1
32,fsqaade,-1
33,fsqjmw7,-1
34,fsqv3y2,-1
35,fsr1i4z,-1
36,fsr1owa,-1
37,fsr1vo3,-1
38,fsr1x8t,-1
39,fsr1xgc,-1
40,fsr2968,-1
41,fsr2af7,-1
42,fsr8s1q,-1
43,fsr917i,-1
44,fsrcfx1,-1
45,fsrfk8x,-1
46,fsrfra4,-1
47,fsrzprm,-1
48,fss3u9m,-1
49,fss4p5i,-1
50,fss5alj,1
51,fss7fak,-1
52,fss9hqk,-1
53,fst2rh6,-1
54,fst6tci,-1
55,fstid60,-1
56,fstimja,-1
57,fstj7ua,-1
58,fstl5hw,-1
59,fsu3fhf,-1
60,fsuuyr3,1
61,fswp2ge,-1
62,fsyodw1,-1
63,fsz3jw1,-1
64,fsz8kfp,-1
65,ft9a1hx,-1
66,ft9iy3e,-1
67,ftal7it,-1
68,ftaraab,-1
69,ftbqrpe,-1
70,ftbrawx,-1
71,ftcewax,-1
72,ftd18eo,-1
73,ftd1z8c,-1
74,ftd236a,-1
75,ftd3y6r,-1
76,ftd52i3,-1
77,ftdb99f,-1
78,ftdcaw5,-1
79,ftde4zt,-1
80,ftdeigp,-1
81,ftdekdb,-1
82,ftdj3xo,-1
83,ftdjaw2,-1
84,ftdjjdy,-1
85,ftdmmg2,-1
86,fte3s7o,-1
87,fte99c1,-1
88,ftefx50,-1
89,fteg9hm,-1
90,ftegcpe,-1
91,fteggi3,5
92,ftegl6c,-1
93,ftegpv3,-1
94,ftfq24t,-1
95,ftfrgga,-1
96,ftfsgg6,-1
97,ftftgbg,-1
98,ftfugd5,-1
99,ftfw4fs,-1
100,ftg43sd,-1
101,ftg5szj,-1
102,ftg7zu0,-1
103,ftg8on2,-1
104,ftgb6zy,-1
105,ftgehu1,-1
106,fth3l4r,-1
107,fth3v5c,-1
108,fth3zlp,-1
109,fth43m6,-1
110,fth4hh9,-1
111,fth4ptq,-1
112,fth4w3g,-1
113,fth603e,-1
114,fth6mjl,-1
115,fth7kp6,-1
116,fth7ova,-1
117,fth7qv6,-1
118,fth8hw7,-1
119,fth8qc5,-1
120,fth8tdg,-1
121,fth90mq,-1
122,ftha26b,-1
123,fthekt7,-1
124,fthfqa2,-1
125,fthfruu,-1
126,fthglbw,1
127,fthh7l8,-1
128,fthhk0x,1
129,fthhmoo,-1
130,fthikn6,-1
131,fthka1m,-1
132,fthkki6,1
133,fthkqxm,1
134,fthlp7w,-1
135,fthnw8n,-1
136,fthpfdq,-1
137,fthrw6g,-1
138,fthryqd,-1
139,fths4p1,-1
140,fths9i2,-1
141,fthsdfu,-1
142,ftht5aa,-1
143,fthtshc,-1
144,fthuv45,-1
145,fthwilf,-1
146,ftjk2ag,-1
147,ftk2t1r,-1
148,ftkmsmp,-1
149,ftkyhy0,-1
150,ftl3ori,-1
151,ftl47m9,-1
152,ftlu08a,-1
153,ful4s85,-1
154,fxg5t4h,-1
155,fxqgrm8,-1
156,fy2xwjl,-1
157,fy2xxg9,-1
158,fy2zqcu,-1
